sl_no,district,market,commodity,variety,grade,min_price,max_price,modal_price,price_date
2,Khammam,Burgampadu,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,2025-05-09
2,Khammam,Burgampadu,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,2025-05-09
2,Khammam,Burgampadu,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,2025-05-09
2,Khammam,Burgampadu,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,2025-05-09
2,Khammam,Burgampadu,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,2025-05-09
2,Khammam,Burgampadu,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,2025-05-09
2,Khammam,Burgampadu,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,2025-05-09
2,Khammam,Burgampadu,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,2025-05-09
2,Khammam,Burgampadu,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,2025-05-09
2,Khammam,Burgampadu,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,2025-05-09
2,Khammam,Burgampadu,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,2025-05-09
2,Khammam,Burgampadu,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,2025-05-09
2,Khammam,Burgampadu,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,2025-05-09
2,Khammam,Burgampadu,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,2025-05-09
2,Khammam,Burgampadu,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,2025-05-09
2,Khammam,Burgampadu,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2320,2320,2025-05-09
211,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-03-12
217,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-03-20
228,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2150,2300,2200,2025-04-01
229,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2150,2300,2200,2025-04-02
230,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2150,2300,2200,2025-04-03
202,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-04-04
203,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-04-05
204,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-04-06
205,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-04-07
206,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-04-08
207,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-04-09
208,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-04-10
209,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-04-11
210,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-04-12
212,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-04-14
213,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-04-15
231,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2150,2300,2200,2025-04-16
232,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2150,2300,2200,2025-04-17
214,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-04-18
215,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-04-19
216,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-04-20
218,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-04-21
219,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-04-22
220,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-04-23
221,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-04-24
222,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-04-25
223,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-04-26
224,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-04-27
225,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-04-28
226,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-04-29
227,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-04-30
201,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-01
4,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-08
4,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-08
4,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-08
4,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-08
4,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-08
3,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-09
3,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-09
3,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-09
3,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-09
3,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-09
3,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-09
3,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-09
3,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-09
3,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-09
3,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-09
3,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-09
3,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-09
3,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-09
3,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-09
3,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-09
3,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-09
3,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-09
3,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-09
3,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-09
3,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-09
3,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-09
3,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-09
3,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-09
3,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,2100,2300,2200,2025-05-09
234,Warangal,Cherial,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-04-19
235,Warangal,Cherial,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-04-22
236,Warangal,Cherial,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-04-24
237,Warangal,Cherial,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-04-25
238,Warangal,Cherial,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-04-26
239,Warangal,Cherial,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-04-28
240,Warangal,Cherial,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-04-29
241,Warangal,Cherial,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-04-30
233,Warangal,Cherial,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-05-03
244,Karimnagar,Choppadandi,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-23
243,Karimnagar,Choppadandi,Paddy(Dhan)(Common),I.R. 64,FAQ,2106,2106,2106,2025-03-26
242,Karimnagar,Choppadandi,Paddy(Dhan)(Common),I.R. 64,FAQ,1952,2082,2052,2025-04-28
250,Nalgonda,Choutuppal,Paddy(Dhan)(Common),I.R. 64,FAQ,2320,2320,2320,2025-04-18
251,Nalgonda,Choutuppal,Paddy(Dhan)(Common),I.R. 64,FAQ,2320,2320,2320,2025-04-19
252,Nalgonda,Choutuppal,Paddy(Dhan)(Common),I.R. 64,FAQ,2320,2320,2320,2025-04-20
253,Nalgonda,Choutuppal,Paddy(Dhan)(Common),I.R. 64,FAQ,2320,2320,2320,2025-04-22
254,Nalgonda,Choutuppal,Paddy(Dhan)(Common),I.R. 64,FAQ,2320,2320,2320,2025-04-23
255,Nalgonda,Choutuppal,Paddy(Dhan)(Common),I.R. 64,FAQ,2320,2320,2320,2025-04-24
256,Nalgonda,Choutuppal,Paddy(Dhan)(Common),I.R. 64,FAQ,2320,2320,2320,2025-04-25
257,Nalgonda,Choutuppal,Paddy(Dhan)(Common),I.R. 64,FAQ,2320,2320,2320,2025-04-26
258,Nalgonda,Choutuppal,Paddy(Dhan)(Common),I.R. 64,FAQ,2320,2320,2320,2025-04-28
259,Nalgonda,Choutuppal,Paddy(Dhan)(Common),I.R. 64,FAQ,2320,2320,2320,2025-04-29
245,Nalgonda,Choutuppal,Paddy(Dhan)(Common),I.R. 64,FAQ,2320,2320,2320,2025-05-01
246,Nalgonda,Choutuppal,Paddy(Dhan)(Common),I.R. 64,FAQ,2320,2320,2320,2025-05-02
247,Nalgonda,Choutuppal,Paddy(Dhan)(Common),I.R. 64,FAQ,2320,2320,2320,2025-05-03
248,Nalgonda,Choutuppal,Paddy(Dhan)(Common),I.R. 64,FAQ,2320,2320,2320,2025-05-05
249,Nalgonda,Choutuppal,Paddy(Dhan)(Common),I.R. 64,FAQ,2320,2320,2320,2025-05-06
270,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-03-06
275,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-03-08
277,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-03-09
279,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-03-10
280,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-03-12
281,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-03-13
304,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2309,2500,2400,2025-03-14
284,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-03-15
285,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-03-16
286,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-03-17
288,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-03-18
290,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-03-19
291,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-03-21
292,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-03-22
303,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2509,2400,2025-03-23
295,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-03-25
296,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-03-26
297,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-03-27
299,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-03-28
301,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-03-29
261,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-04-02
263,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-04-03
265,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-04-04
267,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-04-05
269,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-04-06
272,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-04-07
274,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-04-08
276,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-04-09
278,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-04-10
282,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-04-14
283,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-04-15
287,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-04-18
289,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-04-19
293,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-04-23
294,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-04-24
298,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-04-28
300,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-04-29
302,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-04-30
260,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-01
262,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-02
264,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-03
266,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-04
268,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-05
271,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-06
273,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-07
5,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-08
5,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-08
5,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-08
5,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-08
5,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-08
4,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-09
4,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-09
4,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-09
4,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-09
4,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-09
4,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-09
4,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-09
4,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-09
4,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-09
4,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-09
4,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-09
4,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-09
4,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-09
4,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-09
4,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-09
4,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-09
4,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-09
4,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-09
4,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-09
4,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-09
4,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-09
4,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-09
4,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-09
4,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,2300,2500,2400,2025-05-09
338,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,FAQ,1950,1950,1950,2025-03-21
339,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,FAQ,1962,1962,1962,2025-03-22
340,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,FAQ,1962,2059,2011,2025-03-24
336,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,FAQ,1909,2205,2057,2025-03-25
341,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,FAQ,1969,2079,2024,2025-03-26
334,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,FAQ,1909,2039,1974,2025-03-27
337,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,FAQ,1919,2049,1984,2025-03-28
358,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1869,2139,2004,2025-04-02
335,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,FAQ,1909,2079,1994,2025-04-03
333,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,FAQ,1809,2259,2034,2025-04-04
329,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,FAQ,1756,2159,1958,2025-04-07
308,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,FAQ,1729,1859,1794,2025-04-08
332,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,FAQ,1805,2201,2003,2025-04-08
324,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1729,1959,1844,2025-04-10
351,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1800,2119,1960,2025-04-10
311,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1616,1769,1693,2025-04-11
346,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1719,1989,1854,2025-04-11
306,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,FAQ,1669,1769,1719,2025-04-12
330,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,FAQ,1800,2201,2001,2025-04-12
305,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,FAQ,1639,1769,1704,2025-04-15
328,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,FAQ,1750,2201,1979,2025-04-15
307,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,FAQ,1689,1709,1700,2025-04-16
327,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,FAQ,1701,2000,1851,2025-04-16
314,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1630,1809,1724,2025-04-17
347,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1742,2209,1976,2025-04-17
318,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1639,1809,1724,2025-04-19
343,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1701,2209,1955,2025-04-19
321,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1661,1978,1820,2025-04-21
345,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1712,2179,1946,2025-04-21
313,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1629,1883,1756,2025-04-22
348,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1759,2179,1969,2025-04-22
315,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1632,1913,1773,2025-04-23
342,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1700,2209,1955,2025-04-23
316,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1639,1769,1704,2025-04-24
352,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1806,2212,2009,2025-04-24
312,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1629,1749,1689,2025-04-25
353,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1809,2236,2023,2025-04-25
317,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1639,1800,1720,2025-04-26
355,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1829,2219,2024,2025-04-26
320,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1650,1829,1740,2025-04-28
357,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1862,2201,2031,2025-04-28
326,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1800,1809,1805,2025-04-29
359,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1879,2141,2010,2025-04-29
310,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1500,1769,1635,2025-04-30
354,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1809,2413,1976,2025-04-30
322,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1679,1829,1754,2025-05-02
349,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1763,2143,1953,2025-05-02
323,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1729,1779,1754,2025-05-03
356,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1830,2112,1972,2025-05-03
309,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,FAQ,1759,1779,1769,2025-05-05
331,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,FAQ,1803,2113,1953,2025-05-05
325,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1732,1809,1771,2025-05-06
344,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1709,2113,1911,2025-05-06
319,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1649,1804,1727,2025-05-07
350,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1792,2103,1947,2025-05-07
6,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1509,1810,1660,2025-05-08
7,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1779,2123,1951,2025-05-08
6,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1509,1810,1660,2025-05-08
7,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1779,2123,1951,2025-05-08
6,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1509,1810,1660,2025-05-08
7,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1779,2123,1951,2025-05-08
6,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1509,1810,1660,2025-05-08
7,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1779,2123,1951,2025-05-08
6,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1509,1810,1660,2025-05-08
7,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1779,2123,1951,2025-05-08
5,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1601,1815,1708,2025-05-09
6,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1719,2127,1923,2025-05-09
5,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1601,1815,1708,2025-05-09
6,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1719,2127,1923,2025-05-09
5,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1601,1815,1708,2025-05-09
6,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1719,2127,1923,2025-05-09
5,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1601,1815,1708,2025-05-09
6,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1719,2127,1923,2025-05-09
5,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1601,1815,1708,2025-05-09
6,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Sona,Non-FAQ,1719,2127,1923,2025-05-09
5,Mahbubnagar,Devarakadra,Paddy(Dhan)(Common),Hansa,Non-FAQ,1601,1815,1708,2025-05-09
